Label,Gene,Pbr042506.1,Pbr016137.1,Pbr022822.1,Pbr023248.1,Pbr013848.1,Pbr022238.1,Pbr041114.1,Pbr013913.1,Pbr005758.2,Pbr032130.1,Pbr009578.1,Pbr012599.1,Pbr038992.1,Pbr000122.1,Pbr003862.1,Pbr004949.1,Pbr030647.2,Pbr027964.1,Pbr038548.1,Pbr040466.1,Pbr042755.1,Pbr016552.1,Pbr016129.1,Pbr029306.1,Pbr019141.1,Pbr016048.1,Pbr013912.1,Pbr041367.1,Pbr018463.1,Pbr042345.1,Pbr002193.1,Pbr015533.1,Pbr000214.1,Pbr031946.1,Pbr035996.1,Pbr005387.1,Pbr035075.1,Pbr039217.1,Pbr028511.1,Pbr037514.1,Pbr038549.1,Pbr042309.1,Pbr015008.1,Pbr032775.1,Pbr042781.1,Pbr019852.2,Pbr015752.1,Pbr007727.1,Pbr037511.1,Pbr016221.1,Pbr038418.1,Pbr018930.1,Pbr032771.1,Pbr019270.1,Pbr006178.1,Pbr032770.1,Pbr031750.1,Pbr018465.1,Pbr034839.1,Pbr003394.1,eccentricity,closeness,degree,eigen_centrality,b-114,b-15,b-45,b-75,b-90,c-101,c-120,c-15,c-45,c-75,c-90,d-110,d-120,d-145,d-15,d-45,d-75,d-90,f-101,f-117,f-130,f-15,f-45,f-75,k-120,k-135,k-15,k-45,k-75,k-92,n-125,n-15,n-45,n-75,n-90,z-101,z-120,z-15,z-45,z-75,z-90,Y-P1,YRT-P3,YRT-P4,YRT-P5,YRT-P6,YRB-P3,YRB-P4,YRB-P5,YRB-P6,YR-P2,CSL15,CSL35,CSL55,CSR15,CSR35,CSR55,DSL15,DSL35,DSL55,DSR15,DSR35,DSR55,SNS25,SNS35,SNS45,SNS65,SNS95,103DAB_Qiushui,103DAB_Zaoshengxinshui,103DAB_ZQ65,103DAB_ZQ82,110DAB_Qiushui,110DAB_Zaoshengxinshui,110DAB_ZQ65,110DAB_ZQ82,75DAB_Qiushui,75DAB_Zaoshengxinshui,75DAB_ZQ65,75DAB_ZQ82,82DAB_Qiushui,82DAB_Zaoshengxinshui,82DAB_ZQ65,82DAB_ZQ82,89DAB_Qiushui,89DAB_Zaoshengxinshui,89DAB_ZQ65,89DAB_ZQ82,96DAB_Qiushui,96DAB_Zaoshengxinshui,96DAB_ZQ65,96DAB_ZQ82,CK1,CK14,CK3,CK5,CK7,GA1,GA14,GA3,GA5,GA7,P0,DS4W,DS6W,DS8W,DS10W,DS12W,DS14W,DS16W,DS18W,DS20W,DS22W,DS24W,DAF15-1,DAF15-2,DAF25-1,DAF25-2,DAF55-1,DAF55-2,DAF85-1,DAF85-2,DAF115-1,DAF115-2,DAF145-1,DAF145-2,FT 15d,FT 25d,FT 55d,FT 85d,FT 115d,FS 145d
1,Pbr009578.1,2.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,5.0,0.4353152441661496,28,0.0064724010273,15.733133333333331,1.89747,11.45471,8.321449999999999,5.23603,10.71397,12.364866666666666,1.2812433333333333,2.09097,1.87842,6.9509566666666665,1.9880733333333331,4.74428,6.397626666666667,1.7143933333333334,1.168226,1.3936353333333331,0.9242976666666668,15.9918,10.99697,18.577666666666666,1.028382,1.2726033333333333,0.9042936666666668,4.074466666666667,8.043713333333333,0.834051,1.68946,0.850706,0.6840139999999999,6.31117,6.48643,6.472663333333333,4.863556666666667,4.172106666666667,12.78564,21.394,4.263233333333334,15.26846,9.978433333333331,6.01364,1.4638533333333337,0.8183566666666667,0.812701,2.6159833333333333,6.185816666666667,0.6400146666666666,0.482822,3.41005,4.540133333333333,0.917949,3.316873333333333,2.82609,4.1394,2.9910666666666668,3.0613366666666666,4.574316666666666,4.758486666666666,1.9800266666666664,5.287096666666667,3.944933333333333,2.251376666666667,7.165056666666667,0.7651143333333333,0.7132583333333333,1.091837,1.64429,0.9297646666666668,4.198536666666667,7.164633333333334,3.53803,1.02169,5.45385,8.683296666666667,2.96019,1.84966,0.7881376666666667,0.5396316666666667,0.31127,0.168087,1.0953433333333331,0.669285,0.387972,0.367133,1.80843,1.9937733333333332,1.95697,0.43664,1.9541066666666669,3.36158,2.25289,0.601763,7.434095,11.8023,4.544013333333333,6.474166666666667,4.76226,2.1785183333333333,2.170313333333333,2.882433333333333,4.7962,3.190246666666667,3.056143333333333,1.4411666666666667,1.6291833333333332,1.0452083333333333,1.8847366666666667,2.45498,3.3225866666666666,3.2426033333333333,3.8936266666666666,3.885186666666667,4.436683333333334,5.238476666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.890560736302807,8.026982447272937,8.353820096820346,8.324055988874292,8.823474229822395,9.461453504438955
1,Pbr012599.1,1.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,0.4168557332180927,161,0.007704998013192,0.2484203333333333,0.0881139,0.4197686666666667,0.0943719333333333,0.1369612333333333,0.993363,1.9836666666666667,0.0506863333333333,0.0,0.0145817,0.2562631666666666,0.4944483333333333,0.4044256666666667,0.646663,0.0612376333333333,0.0466119333333333,0.0382073666666666,0.0442802666666666,1.63751,1.3264573333333334,7.370263333333333,0.0,0.0,0.1154250333333333,0.606083,1.9701966666666664,0.0823553333333333,0.0659846666666666,0.2322446666666666,0.1175955333333333,0.198879,0.1436994,0.0714439666666666,0.2341966666666666,0.4361343333333333,0.2940523333333333,0.1906539666666666,0.1137973333333333,0.02410735,0.0380183333333333,0.0307478666666666,0.0923167,0.0825476666666666,0.1601432,0.938188,3.13951,0.1131639333333333,0.232863,1.2702,2.583519,0.0548624,0.0,0.0133808333333333,0.0113122333333333,0.0318531666666666,0.0,0.0,0.069806,0.0269738,0.1033041,0.0146352666666666,0.0,0.0251755333333333,0.0167253,0.0330425666666666,0.1568965666666666,0.0,0.0477077666666666,0.7744706666666666,0.709767,0.737516,1.70284,1.8217233333333331,1.278144,0.557573,4.33402,0.3233543333333333,0.0501873333333333,0.209836,0.0,0.4510143333333333,0.21786,0.0888089,0.453102,0.684194,0.2725833333333333,0.421533,0.852941,1.208869,0.4836643333333333,0.28001,1.74769,0.2855366666666666,0.0,0.471834,0.1569910666666666,0.1950917999999999,0.1080047666666666,0.0361565333333333,0.3332213333333333,0.32623015,0.164188,0.5490816666666667,0.0136858666666666,0.0292415666666666,0.0197963,0.0275140666666666,0.0558903666666666,0.1599115333333333,0.2588863333333333,0.129697,0.2960206666666666,0.4524323333333333,0.5493956666666666,0.212256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.668525697873488,7.828311812454016,7.808595798020257,7.575141652480944,7.632335804343497,7.073608425114809
0,Pbr038992.1,2.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,0.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,5.0,0.4451034867288965,132,0.0089828463216343,13.857766666666668,4.851956666666666,12.5953,15.810966666666667,8.095473333333334,18.8139,21.096366666666665,9.745183333333332,14.731266666666668,15.407166666666663,16.326833333333333,7.697396666666667,11.137466666666668,10.54458,5.190253333333334,3.92741,5.922523333333333,1.1957103333333332,17.571933333333334,14.814699999999998,17.8918,9.184506666666667,13.367433333333333,13.8304,6.2267166666666665,7.168986666666666,4.9134633333333335,1.74323,2.82231,4.50046,7.856783333333333,4.787953333333333,8.02263,5.916066666666667,9.569843333333331,12.705533333333332,16.4083,7.128393333333333,15.94885,13.9558,12.2011,13.188933333333331,15.531233333333333,15.7844,18.7912,23.0747,16.0011,12.4737,18.52463333333333,21.14903333333333,14.430133333333334,5.48847,7.361273333333333,6.792566666666667,6.390246666666667,6.64538,8.651436666666667,2.4982766666666665,1.6888133333333333,3.9975166666666655,2.436026666666667,1.82093,4.522123333333333,2.74552,2.9437,2.5977533333333334,3.95562,4.28938,12.0699,15.768566666666668,14.8321,9.67141,12.1173,15.840733333333333,16.5309,10.0741,8.31962,11.926233333333334,10.1329,9.37904,10.14285,13.191033333333332,10.627,8.7588,10.467983333333333,14.039633333333336,12.0914,9.32231,10.835213333333334,13.5657,11.4549,9.70084,13.12185,11.971433333333334,17.2591,17.7816,15.965933333333334,11.8937,12.8453,15.957,17.42955,14.5129,16.075266666666668,3.5085266666666666,4.289336666666666,2.92776,2.2294733333333334,2.639863333333333,3.5230533333333334,4.10307,3.686436666666667,2.909013333333333,3.187326666666667,3.6765966666666663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.03901732239439,8.792195512905785,8.867650124788296,8.996800522438633,9.030559245695942,9.034347658848118
1,Pbr000122.1,2.0,3.0,2.0,1.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,0.472627979380391,1141,0.1170246864566276,0.1271660666666666,46.8108,23.715333333333334,0.250216,20.822166666666664,0.2742,1.4781266666666666,2.073546666666666,0.272114,1.7919733333333334,0.620751,0.1931056666666666,0.0780280333333333,0.0432527666666666,1.60292,5.616673333333334,0.9945493333333332,2.078543333333333,0.0519168666666666,0.0819468666666666,0.8376683333333333,3.507966666666667,0.2158406666666666,0.843285,0.923345,0.7004426666666667,2.0595766666666666,6.397023333333333,0.6335506666666666,0.2660263333333333,2.4973847666666664,17.701466666666665,8.67496,4.1175706666666665,0.2461746666666666,7.78084,4.31177,52.02236666666667,0.5226035,0.3344381,0.4695883333333333,10.16779,0.4312986666666666,0.0,0.0676908333333333,0.4471796666666666,0.3081226666666666,0.1725523,0.100798,1.940157666666667,2.28048,1.5307353333333331,4.459413333333333,2.6622833333333333,0.727139,2.0421733333333334,1.54647,2.1252033333333333,7.0822,1.5687023333333334,2.0254866666666667,5.682016666666667,1.185198,10.711483333333334,6.471896666666667,1.164604,0.7046283333333334,0.1870183333333333,0.9253123333333332,1.88074,9.02617,0.237103,0.7742166666666666,5.592866666666667,37.3419,1.88351,21.994766666666667,0.6712416666666667,0.492495,0.677441,5.488866666666667,0.2397303333333333,0.225297,0.0596761,1.4213593333333334,0.1373331666666666,0.305109,0.181186,0.2136087666666666,0.5280816666666667,2.75211,0.102017,124.31731666666666,234.0243333333333,7.576463333333334,6.445663333333333,28.42086666666667,9.193913333333333,2.96316,8.818273333333334,4.739275,7.66649,10.137856666666666,0.3366405333333333,0.7447063333333334,1.40812,0.3611833333333333,0.764867,0.5786846666666666,1.9185033333333328,1.408481,1.4670733333333332,1.9576366666666667,3.5500566666666664,0.223278,0.682603,0.150569,0.200047,0.671908,0.165141,0.487142,0.420988,0.318826,0.41738,0.303928,0.29576,0.0,0.0,0.0,0.0,0.0,0.0
0,Pbr003862.1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,5.0,0.4551361446967463,63,0.0088277719575173,11.239466666666669,16.454833333333333,17.5511,15.906766666666666,12.783866666666666,16.945833333333333,15.801866666666667,15.7169,14.0446,15.278533333333334,17.89336666666667,14.258033333333334,19.788966666666667,18.81433333333333,17.174,19.85843333333333,13.8398,35.1557,20.50893333333333,17.2561,19.40393333333333,16.714566666666666,17.058,16.853366666666666,23.5038,25.04973333333333,19.6353,17.536666666666665,16.6429,21.6039,20.061833333333333,13.648033333333334,12.02,25.9097,16.1985,22.824566666666662,26.03463333333333,17.0343,15.6871,15.508333333333333,19.05653333333333,22.36756666666667,19.054566666666663,16.2613,22.874166666666667,27.7387,16.997433333333333,15.033766666666668,23.814833333333333,24.25453333333333,21.37496666666667,14.923133333333332,14.6287,12.653933333333333,14.263766666666667,15.500833333333333,13.774,18.2865,21.007166666666667,18.100266666666663,19.50926666666667,21.049133333333334,20.810266666666667,16.0614,17.308033333333334,13.4621,15.202766666666664,18.80663333333333,24.528566666666663,22.5295,24.4848,26.1879,23.363466666666667,20.207666666666665,24.0877,26.7418,20.6671,18.627366666666667,19.3652,20.5873,20.763066666666667,16.8565,16.4424,16.7179,21.78343333333333,18.932666666666663,18.4162,22.6482,20.73943333333333,19.453966666666663,20.0563,25.1549,20.44203333333333,21.213,20.0122,16.404633333333333,19.04293333333333,17.04805,14.323466666666668,18.666966666666667,16.2899,16.868266666666667,18.23043333333333,7.246426666666666,4.992373333333333,5.83076,4.88179,8.097826666666666,6.548113333333333,7.614783333333333,7.082036666666666,4.988136666666667,4.9904633333333335,5.552293333333333,6.325804,5.419088,7.290059,6.465666,8.036262,10.022983,6.200852,4.42365,6.627558,4.372932,2.77963,8.061283,8.973377270746735,8.660561935706516,8.371363453363848,8.583300816647146,8.581915542343225,8.494613702587436
0,Pbr004949.1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,5.0,0.4410333101549775,490,0.1606716594421636,6.895653333333334,3.927473333333333,0.8949856666666667,4.9282,0.5845113333333334,3.90909,5.692456666666667,4.61046,5.27573,2.7743766666666665,3.81858,4.285926666666667,4.133603333333333,3.55201,5.168046666666667,4.640083333333333,3.98171,1.2243266666666668,3.716543333333333,3.1562933333333336,3.2508666666666666,3.033913333333333,4.18037,4.06354,2.911183333333333,2.14362,5.3015,2.24973,2.155526666666667,1.9941933333333333,2.856033333333333,2.6733866666666666,4.32336,2.561866666666667,2.45565,2.5574166666666667,4.617686666666667,2.9078666666666666,4.70758,4.606263333333334,3.00405,4.887716666666667,5.480276666666667,5.353553333333333,3.9459333333333335,4.452516666666667,4.88927,5.0799666666666665,4.081393333333334,5.2810733333333335,5.796756666666667,2.550883333333333,2.64486,1.1046133333333334,2.4831366666666668,3.2045566666666665,1.3612166666666667,1.9603133333333331,2.201233333333333,2.951086666666667,2.315723333333333,2.4467233333333334,3.380713333333333,4.31262,3.1759033333333333,2.46433,4.48377,3.5800633333333334,3.3463166666666666,4.41142,3.14586,3.30364,3.3026133333333334,4.28592,4.38441,3.63805,3.47263,3.0222366666666667,2.70574,2.36198,2.90878,2.4202266666666667,2.63876,1.85204,3.0906,3.21952,3.24527,2.17614,2.6458733333333333,3.1601733333333333,2.84665,2.06009,6.33943,3.922443333333333,11.302266666666666,10.279946666666667,7.74532,9.422236666666668,9.176473333333334,10.495833333333334,9.602075,7.427506666666667,10.518233333333333,3.34766,4.117213333333333,3.306,2.1436533333333334,1.9489033333333332,1.53626,2.1254366666666664,1.44404,1.1931433333333334,0.794739,1.0472113333333333,7.429286,6.110945,8.038792,6.1749,5.354937,7.121152,11.000338,7.209791,12.252285,11.391301,10.687956,17.330883,9.030113753112794,9.253192570120877,9.156730826802146,9.118033129159508,9.067963089872647,8.932037221961336
1,Pbr030647.2,2.0,1.0,2.0,2.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,0.4536778466935144,305,0.0146555889343349,451.776,553.7123333333334,758.3853333333334,574.83,726.7806666666667,510.6303333333333,497.697,645.2810000000001,812.1163333333333,656.371,615.986,395.3106666666667,400.4746666666667,418.595,643.877,686.0263333333334,694.2053333333333,572.0546666666667,417.38866666666667,460.375,546.9826666666667,638.77,868.6853333333333,659.6743333333334,586.2586666666666,475.40566666666666,673.8003333333334,589.9213333333333,682.338,728.9743333333333,710.693,758.4643333333333,449.391,807.0903333333333,690.0026666666666,519.05,499.884,541.548,585.462,570.865,566.8436666666666,621.4223333333333,639.8803333333333,324.99266666666665,397.51666666666665,425.0103333333333,621.2723333333333,293.51033333333334,368.73033333333336,398.8446666666667,602.0466666666666,790.7466666666667,907.8233333333334,727.7063333333333,816.185,967.1946666666666,724.7520000000001,790.908,724.4943333333333,630.8486666666666,841.5853333333333,746.609,620.5486666666667,741.1766666666666,927.9963333333334,942.1076666666668,672.5293333333334,756.562,628.6610000000001,532.0706666666666,619.004,650.891,636.604,565.162,570.667,671.887,558.975,509.046,580.925,562.218,640.4590000000001,553.6726666666667,525.439,660.104,680.3616666666667,579.76,549.735,650.179,639.0476666666667,541.9196666666667,545.358,703.512,682.8733333333333,701.9376666666667,716.7239999999999,785.398,765.9723333333334,671.4983333333333,643.5173333333333,696.1700000000001,724.8409999999999,804.3533333333334,797.6510000000001,568.2376666666667,399.55266666666665,300.1333333333333,246.41433333333333,315.604,272.63366666666667,308.642,210.06666666666663,203.2803333333333,187.24033333333333,213.36166666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.33891445266532,11.176930084453396,11.285984642489497,11.2385228122208,11.284994386725248,11.158603699814492
0,Pbr027964.1,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,5.0,0.4597914597815293,104,0.0129673741987315,93.7838,115.15,169.67066666666668,144.412,231.406,139.25033333333334,124.61766666666666,49.6561,108.381,125.67666666666666,151.49933333333334,79.35956666666667,105.19633333333334,125.438,62.55583333333333,108.64133333333334,78.93686666666666,88.422,111.90066666666668,95.92366666666666,133.682,46.8998,107.80433333333332,127.11733333333332,134.515,168.82,63.45693333333333,95.33043333333332,82.53316666666666,135.76466666666667,118.5334,39.96346666666667,45.71563333333334,107.2503,99.06763333333332,120.862,168.44933333333333,80.7475,134.88299999999998,146.01066666666668,147.26,77.15013333333333,127.18333333333334,74.7956,107.36366666666667,131.76033333333334,117.57,70.97383333333333,104.212,116.06593333333332,88.77423333333334,49.1771,107.62883333333332,79.13246666666667,57.47186666666666,119.20033333333332,90.6868,30.0708,34.332433333333334,58.5194,34.414966666666665,39.4387,59.106033333333336,143.97899999999998,103.2409,40.562,87.97840000000001,103.92633333333332,164.41933333333336,166.208,163.156,163.718,142.777,148.37733333333333,146.615,177.196,157.64566666666667,163.92866666666666,182.49,158.213,119.806,103.38233333333334,114.385,112.614,112.22566666666668,135.09199999999998,132.703,124.733,98.80646666666668,110.38833333333334,108.67,124.8,74.76843333333333,60.7883,107.34433333333332,49.541133333333335,52.716566666666665,145.84685,72.62336666666667,129.955,81.9873,68.4417,66.37133333333333,48.6756,37.5424,59.345400000000005,38.78096666666666,53.58266666666667,36.96276666666667,56.96996666666666,46.85046666666666,36.37243333333333,45.45336666666667,46.83253333333333,8.894574,7.981296,5.656698,4.113614,5.287157,4.730767,5.375208,5.762275,4.950363,5.101659,4.901545,4.96436,9.000086850645857,8.878906516234752,8.881726935946658,9.091068731852152,9.172486169978878,8.955495329665286
1,Pbr038548.1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,0.4693985137724429,377,0.096083822402024,79.07326666666667,94.52256666666666,74.22446666666667,87.47916666666667,40.161433333333335,40.97853333333333,36.1737,94.69676666666666,47.68476666666667,43.146366666666665,89.65193333333333,25.4965,41.7688,20.98776666666667,64.33433333333333,76.89403333333334,35.0383,20.37633333333333,53.7334,44.56593333333333,31.338066666666663,64.8334,59.93626666666667,46.29383333333333,74.84023333333333,55.93546666666666,131.26033333333334,63.43356666666666,27.06243333333333,34.193400000000004,39.912533333333336,47.6135,60.721066666666665,39.85933333333333,40.650333333333336,118.341,160.83233333333334,75.5571,68.7885,69.17716666666666,79.41496666666666,118.74433333333332,53.44513333333333,41.5135,30.651866666666667,35.890633333333334,61.69883333333333,34.399433333333334,31.6809,35.292100000000005,113.056,148.66,60.4789,38.85366666666667,126.23433333333332,64.1649,36.72716666666667,108.93533333333332,102.0829,90.975,98.4906,126.88866666666668,123.122,48.28783333333333,82.63860000000001,51.3321,43.786233333333335,34.41336666666667,36.117133333333335,51.4761,48.7273,33.1989,32.655833333333334,53.915933333333335,89.5855,60.8329,30.0605,34.799366666666664,36.2572,32.0919,32.034866666666666,31.19376666666667,28.9931,25.5494,28.7618,38.04663333333333,35.8468,26.8682,25.57943333333333,37.33173333333333,41.0241,26.7872,97.38568333333332,125.98633333333332,66.03569999999999,57.1458,52.42293333333333,59.31685,63.95206666666667,64.23356666666666,59.8734,57.04926666666667,66.65326666666667,22.096,26.6142,27.80973333333333,15.978466666666666,16.941633333333332,11.333943333333334,19.262166666666666,11.273686666666666,10.55261,7.353653333333334,9.027386666666668,18.581875,19.250967,11.523947,11.465119,11.68915,12.137616,14.243505,10.941565,6.530678,6.430573,6.125195,6.832386,8.641206313170672,9.017826038447254,8.6279288462398,8.81068271450773,8.397331572130742,9.166696470775461
1,Pbr040466.1,2.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,0.4291580157200059,156,0.009421628713352,13.8945,19.214766666666662,9.223723333333334,6.936826666666667,7.954956666666667,0.6181876666666667,0.5052683333333333,8.127543333333332,0.221397,0.850166,0.4890283333333333,17.668533333333333,9.42342,7.293593333333333,1.075612,7.313666666666667,70.3407,0.1135378333333333,0.2285879999999999,0.1935798666666666,0.4274816666666666,1.0147096666666666,0.0636075333333333,0.354383,23.2867,15.607633333333332,8.07137,41.33606666666667,8.790383333333333,10.875483333333332,0.6047706666666667,12.1494,3.887133333333333,0.4197206666666666,0.9194296666666668,1.45392,8.105583333333334,8.735896666666667,10.98915,9.905963333333332,2.245233333333333,0.288801,0.602761,3.672093333333333,4.834806666666666,5.19139,3.569706666666667,12.9998,11.87772,18.075056666666665,1.2287933333333334,0.1551241,2.0020196666666665,2.79109,0.0,0.0727181666666666,0.693392,8.263873333333333,14.7634,52.49036666666667,1.8338633333333332,4.336803333333333,18.630433333333333,0.0861483333333333,1.596607,95.41393333333332,33.2381,10.01388,6.152983333333333,0.0981727333333333,0.464192,0.150458,2.573783333333333,0.0502882333333333,2.24172,2.41441,19.8844,0.8824053333333333,0.0360773,0.276573,13.06743,0.2155819666666666,0.214649,0.085277,8.417056666666667,0.0585769333333333,0.363297,0.172552,10.06134,0.374196,1.15636,0.388453,6.942677283333333,13.290853333333333,0.4282996666666666,1.0685946666666668,4.661953333333333,0.9573357833333334,1.77708,1.2717866666666666,0.406322,0.8899199999999999,2.25526,2.799063333333333,24.37753333333333,3.444053333333333,1.0816446666666666,0.530262,1.695545,1.014762333333333,0.226074,0.7042273333333333,0.4826323333333333,0.8097576666666666,3.462135,3.912662,0.422338,0.0,1.35713,0.31939,3.928854,0.0,5.069938,7.298498,0.423132,2.866978,0.0,0.0,0.0,0.0,0.0,0.0
