Pbr000049.1	Pbr000048.1	55	121	4	0.07272727272727272	0.03305785123966942
Pbr000055.1	Pbr000054.1	52	18	8	0.15384615384615385	0.4444444444444444
Pbr000056.1	Pbr000055.1	92	52	14	0.15217391304347827	0.2692307692307692
Pbr000097.1	Pbr000096.1	24	31	0	0.0	0.0
Pbr000118.1	Pbr000117.1	106	78	1	0.009433962264150943	0.01282051282051282
Pbr000129.1	Pbr000128.1	39	38	26	0.6666666666666666	0.6842105263157895
Pbr000130.1	Pbr000129.1	52	39	1	0.019230769230769232	0.02564102564102564
Pbr000159.1	Pbr000158.1	59	152	15	0.2542372881355932	0.09868421052631579
Pbr000202.1	Pbr000201.1	34	33	0	0.0	0.0
Pbr000212.1	Pbr000211.1	47	66	8	0.1702127659574468	0.12121212121212122
Pbr000213.1	Pbr000212.1	86	47	2	0.023255813953488372	0.0425531914893617
Pbr000218.1	Pbr000217.1	27	44	1	0.037037037037037035	0.022727272727272728
Pbr000224.1	Pbr000223.1	44	90	2	0.045454545454545456	0.022222222222222223
Pbr000232.1	Pbr000231.1	198	41	33	0.16666666666666666	0.8048780487804879
Pbr000234.1	Pbr000233.1	20	32	0	0.0	0.0
Pbr000246.9	Pbr042644.1	106	65	3	0.02830188679245283	0.046153846153846156
Pbr000249.2	Pbr000248.1	55	64	1	0.01818181818181818	0.015625
Pbr000250.1	Pbr000249.2	95	55	4	0.042105263157894736	0.07272727272727272
Pbr000251.1	Pbr000250.1	19	95	0	0.0	0.0
Pbr000295.1	Pbr000294.2	120	17	0	0.0	0.0
Pbr000317.1	Pbr000316.1	19	48	0	0.0	0.0
Pbr000322.1	Pbr000321.4	96	102	10	0.10416666666666667	0.09803921568627451
Pbr000323.1	Pbr000322.1	169	96	16	0.09467455621301775	0.16666666666666666
Pbr000325.1	Pbr000324.1	85	110	3	0.03529411764705882	0.02727272727272727
Pbr000326.1	Pbr000325.1	62	85	2	0.03225806451612903	0.023529411764705882
Pbr000336.2	Pbr000335.1	41	40	3	0.07317073170731707	0.075
Pbr000338.1	Pbr000337.1	74	32	2	0.02702702702702703	0.0625
Pbr000417.1	Pbr000416.1	42	57	1	0.023809523809523808	0.017543859649122806
Pbr000419.1	Pbr000418.1	66	72	12	0.18181818181818182	0.16666666666666666
Pbr000427.1	Pbr000426.1	75	14	3	0.04	0.21428571428571427
Pbr000448.1	Pbr000447.1	68	92	2	0.029411764705882353	0.021739130434782608
Pbr000466.1	Pbr000465.1	168	26	12	0.07142857142857142	0.46153846153846156
Pbr000483.1	Pbr000482.1	18	48	1	0.05555555555555555	0.020833333333333332
Pbr000485.1	Pbr000484.1	16	22	3	0.1875	0.13636363636363635
Pbr000505.2	Pbr000504.1	71	44	1	0.014084507042253521	0.022727272727272728
Pbr000543.1	Pbr000542.1	59	82	15	0.2542372881355932	0.18292682926829268
Pbr000550.1	Pbr000549.1	54	7	0	0.0	0.0
Pbr000551.1	Pbr000550.1	86	54	16	0.18604651162790697	0.2962962962962963
Pbr000558.1	Pbr000557.1	40	27	6	0.15	0.2222222222222222
Pbr000559.1	Pbr000558.1	274	40	9	0.032846715328467155	0.225
Pbr000566.1	Pbr000565.1	23	24	0	0.0	0.0
Pbr000571.1	Pbr000570.1	26	25	0	0.0	0.0
Pbr000572.1	Pbr000571.1	31	26	0	0.0	0.0
Pbr000611.1	Pbr000612.1	85	87	66	0.7764705882352941	0.7586206896551724
Pbr000643.1	Pbr000644.1	70	61	0	0.0	0.0
Pbr000652.1	Pbr000653.1	40	45	0	0.0	0.0
Pbr000653.1	Pbr000654.1	45	77	2	0.044444444444444446	0.025974025974025976
Pbr000662.1	Pbr000663.1	78	85	61	0.782051282051282	0.7176470588235294
Pbr000667.1	Pbr000668.1	19	90	1	0.05263157894736842	0.011111111111111112
Pbr000675.3	Pbr000676.1	40	23	5	0.125	0.21739130434782608
Pbr000678.1	Pbr000679.1	41	20	6	0.14634146341463414	0.3
Pbr000692.1	Pbr000693.1	29	64	0	0.0	0.0
Pbr000704.1	Pbr000705.1	55	25	5	0.09090909090909091	0.2
Pbr000710.1	Pbr000711.1	74	54	4	0.05405405405405406	0.07407407407407407
Pbr000712.1	Pbr000713.1	60	128	2	0.03333333333333333	0.015625
Pbr000714.1	Pbr000715.1	172	96	18	0.10465116279069768	0.1875
Pbr000716.1	Pbr000717.1	61	66	4	0.06557377049180328	0.06060606060606061
Pbr000718.1	Pbr000719.1	59	33	3	0.05084745762711865	0.09090909090909091
Pbr000724.1	Pbr000725.1	28	46	3	0.10714285714285714	0.06521739130434782
Pbr000730.1	Pbr000731.1	44	40	1	0.022727272727272728	0.025
Pbr000732.1	Pbr000733.1	66	38	1	0.015151515151515152	0.02631578947368421
Pbr000751.2	Pbr000752.1	39	46	11	0.28205128205128205	0.2391304347826087
Pbr000771.1	Pbr000772.1	24	31	0	0.0	0.0
Pbr000783.1	Pbr000784.1	87	119	48	0.5517241379310345	0.40336134453781514
Pbr000822.1	Pbr000821.1	34	104	2	0.058823529411764705	0.019230769230769232
Pbr000823.1	Pbr000822.1	15	34	1	0.06666666666666667	0.029411764705882353
Pbr000824.1	Pbr000823.1	88	15	2	0.022727272727272728	0.13333333333333333
Pbr000848.1	Pbr000847.2	80	77	44	0.55	0.5714285714285714
Pbr000850.1	Pbr000849.1	51	101	12	0.23529411764705882	0.1188118811881188
Pbr000869.1	Pbr000868.1	29	66	10	0.3448275862068966	0.15151515151515152
Pbr000918.1	Pbr000919.1	115	122	18	0.1565217391304348	0.14754098360655737
Pbr000928.1	Pbr000929.1	50	8	8	0.16	1.0
Pbr000976.1	Pbr000977.1	593	406	3	0.00505902192242833	0.007389162561576354
Pbr000977.1	Pbr000978.1	406	14	0	0.0	0.0
Pbr000990.1	Pbr000991.1	47	54	2	0.0425531914893617	0.037037037037037035
Pbr001005.1	Pbr001006.1	47	43	5	0.10638297872340426	0.11627906976744186
