Pbr000001.1	Pbr008389.1	53	79	17	0.32075471698113206	0.21518987341772153
Pbr000002.1	Pbr021603.1	9	41	0	0.0	0.0
Pbr000004.1	Pbr017567.1	28	23	8	0.2857142857142857	0.34782608695652173
Pbr000006.2	Pbr012529.1	19	24	0	0.0	0.0
Pbr000007.1	Pbr037594.1	70	61	11	0.15714285714285714	0.18032786885245902
Pbr000008.1	Pbr002646.1	33	49	0	0.0	0.0
Pbr000010.1	Pbr036172.1	38	57	0	0.0	0.0
Pbr000011.1	Pbr016220.1	14	15	0	0.0	0.0
Pbr000012.1	Pbr024054.2	84	20	0	0.0	0.0
Pbr000013.1	Pbr042435.1	36	88	3	0.08333333333333333	0.03409090909090909
Pbr000015.1	Pbr020820.1	61	30	10	0.16393442622950818	0.3333333333333333
Pbr000016.1	Pbr042687.1	38	31	4	0.10526315789473684	0.12903225806451613
Pbr000017.1	Pbr023228.1	139	37	1	0.007194244604316547	0.02702702702702703
Pbr000018.1	Pbr016664.1	61	37	0	0.0	0.0
Pbr000019.1	Pbr002156.1	38	73	1	0.02631578947368421	0.0136986301369863
Pbr000020.1	Pbr025728.2	1122	637	8	0.0071301247771836	0.012558869701726845
Pbr000021.1	Pbr017590.1	1083	770	42	0.038781163434903045	0.05454545454545454
Pbr000022.1	Pbr008587.1	51	127	2	0.0392156862745098	0.015748031496062992
Pbr000023.1	Pbr020508.1	292	835	4	0.0136986301369863	0.004790419161676647
Pbr000025.1	Pbr030333.1	35	31	0	0.0	0.0
Pbr000026.1	Pbr007486.1	53	32	0	0.0	0.0
Pbr000027.1	Pbr036870.1	131	87	8	0.061068702290076333	0.09195402298850575
Pbr000028.1	Pbr017599.1	96	65	5	0.052083333333333336	0.07692307692307693
Pbr000029.1	Pbr017602.1	52	60	1	0.019230769230769232	0.016666666666666666
Pbr000031.1	Pbr003036.1	46	32	2	0.043478260869565216	0.0625
Pbr000032.1	Pbr020511.1	55	35	1	0.01818181818181818	0.02857142857142857
Pbr000033.1	Pbr001141.1	26	1263	0	0.0	0.0
Pbr000036.1	Pbr020530.1	37	115	5	0.13513513513513514	0.043478260869565216
Pbr000038.1	Pbr000741.1	37	26	0	0.0	0.0
Pbr000044.1	Pbr029793.1	592	256	2	0.0033783783783783786	0.0078125
Pbr000046.1	Pbr005139.1	14	106	0	0.0	0.0
Pbr000047.1	Pbr031105.1	29	43	2	0.06896551724137931	0.046511627906976744
Pbr000048.1	Pbr017619.1	121	20	1	0.008264462809917356	0.05
Pbr000049.1	Pbr017619.1	55	20	1	0.01818181818181818	0.05
