Pbr000049.1	Pbr000048.1	330	854	40	0.12121212121212122	0.0468384074941452
Pbr000055.1	Pbr000054.1	54	18	8	0.14814814814814814	0.4444444444444444
Pbr000056.1	Pbr000055.1	460	54	14	0.030434782608695653	0.25925925925925924
Pbr000097.1	Pbr000096.1	33	67	0	0.0	0.0
Pbr000118.1	Pbr000117.1	976	447	3	0.0030737704918032786	0.006711409395973154
Pbr000129.1	Pbr000128.1	72	75	52	0.7222222222222222	0.6933333333333334
Pbr000130.1	Pbr000129.1	572	72	2	0.0034965034965034965	0.027777777777777776
Pbr000159.1	Pbr000158.1	85	1043	21	0.24705882352941178	0.020134228187919462
Pbr000202.1	Pbr000201.1	51	91	0	0.0	0.0
Pbr000212.1	Pbr000211.1	47	279	8	0.1702127659574468	0.02867383512544803
Pbr000213.1	Pbr000212.1	172	47	2	0.011627906976744186	0.0425531914893617
Pbr000218.1	Pbr000217.1	61	222	1	0.01639344262295082	0.0045045045045045045
Pbr000224.1	Pbr000223.1	172	362	10	0.05813953488372093	0.027624309392265192
Pbr000232.1	Pbr000231.1	1574	137	52	0.03303684879288437	0.3795620437956204
Pbr000234.1	Pbr000233.1	21	66	0	0.0	0.0
Pbr000246.9	Pbr042644.1	793	331	7	0.008827238335435058	0.021148036253776436
Pbr000249.2	Pbr000248.1	256	476	1	0.00390625	0.0021008403361344537
Pbr000250.1	Pbr000249.2	697	256	6	0.00860832137733142	0.0234375
Pbr000251.1	Pbr000250.1	45	697	5	0.1111111111111111	0.007173601147776184
Pbr000295.1	Pbr000294.2	876	18	0	0.0	0.0
Pbr000317.1	Pbr000316.1	20	228	0	0.0	0.0
Pbr000322.1	Pbr000321.4	625	181	14	0.0224	0.07734806629834254
Pbr000323.1	Pbr000322.1	1265	625	64	0.05059288537549407	0.1024
Pbr000325.1	Pbr000324.1	580	725	21	0.03620689655172414	0.028965517241379312
Pbr000326.1	Pbr000325.1	220	580	12	0.05454545454545454	0.020689655172413793
Pbr000336.2	Pbr000335.1	111	85	3	0.02702702702702703	0.03529411764705882
Pbr000338.1	Pbr000337.1	470	34	2	0.00425531914893617	0.058823529411764705
Pbr000417.1	Pbr000416.1	72	58	1	0.013888888888888888	0.017241379310344827
Pbr000419.1	Pbr000418.1	396	391	14	0.03535353535353535	0.03580562659846547
Pbr000427.1	Pbr000426.1	538	85	4	0.007434944237918215	0.047058823529411764
Pbr000448.1	Pbr000447.1	315	178	3	0.009523809523809525	0.016853932584269662
Pbr000466.1	Pbr000465.1	1385	26	12	0.008664259927797834	0.46153846153846156
Pbr000483.1	Pbr000482.1	21	67	1	0.047619047619047616	0.014925373134328358
Pbr000485.1	Pbr000484.1	17	35	3	0.17647058823529413	0.08571428571428572
Pbr000505.2	Pbr000504.1	262	387	10	0.03816793893129771	0.025839793281653745
Pbr000543.1	Pbr000542.1	104	412	15	0.14423076923076922	0.03640776699029126
Pbr000550.1	Pbr000549.1	159	7	0	0.0	0.0
Pbr000551.1	Pbr000550.1	294	159	18	0.061224489795918366	0.11320754716981132
Pbr000558.1	Pbr000557.1	790	87	42	0.053164556962025315	0.4827586206896552
Pbr000559.1	Pbr000558.1	2080	790	78	0.0375	0.09873417721518987
Pbr000566.1	Pbr000565.1	23	24	0	0.0	0.0
Pbr000571.1	Pbr000570.1	30	26	0	0.0	0.0
Pbr000572.1	Pbr000571.1	46	30	0	0.0	0.0
Pbr000611.1	Pbr000612.1	553	520	475	0.8589511754068716	0.9134615384615384
Pbr000643.1	Pbr000644.1	328	134	0	0.0	0.0
