Gene,nnpredresult,baggingpredresult,lrpredresult,svmpredresult,xgbpredresult
Pbr009193.1,0.6782498821616173,0.8156666666666668,0.6733851781212356,0.7276674545966086,0.7533656314015389
Pbr021720.1,0.3653625637292862,0.3153333333333333,0.4474882584755231,0.43120993544688246,0.2923644862137735
Pbr024719.1,0.5847060427069664,0.5756666666666668,0.6304756213096793,0.7042227055910306,0.4555460914969444
Pbr027529.1,0.5946512013673783,0.7185000000000001,0.5529765270723772,0.604444185636816,0.7287842363119126
Pbr002970.1,0.17856362611055374,0.40750000000000003,0.28622674167989287,0.32586977648069015,0.42656695246696474
Pbr021614.1,0.5345367297530175,0.5866666666666667,0.5480231580762597,0.5900721600011024,0.47535222172737124
Pbr025963.1,0.5500358864665031,0.7293333333333333,0.5436513286740416,0.5570454561899353,0.6662176683545112
Pbr008285.1,0.7919782817363739,0.5871666666666666,0.7563842088320237,0.7628045953212697,0.5999312654137612
Pbr036249.1,0.6695306718349456,0.6708333333333335,0.6130435680625107,0.6807527170674371,0.5089227389544249
Pbr041527.1,0.6219163790345192,0.6418333333333333,0.644977371544323,0.7346362599418412,0.4946312099695206
Pbr037646.1,0.2707319319248199,0.2465,0.33100347245903183,0.22808547348448432,0.35605008266866206
Pbr000708.2,0.7819596230983734,0.7288333333333333,0.7466403856345353,0.7729270467323355,0.7193396613001823
Pbr030948.1,0.717358672618866,0.7420000000000001,0.677393714444398,0.7309211905709005,0.6296854600310325
Pbr010672.1,0.2366068109869957,0.5293333333333333,0.3056771132123497,0.23930584964006063,0.5435807317495346
Pbr005018.1,0.6951625794172287,0.6598333333333333,0.6471368775091506,0.677469300583305,0.7404642686247825
Pbr005597.1,0.6338767439126969,0.6698333333333333,0.6430768388675048,0.6983833665264775,0.7461078256368637
Pbr024168.1,0.5948103502392769,0.7391666666666667,0.4921783738501522,0.607966299364982,0.6999436378479004
Pbr018913.1,0.791238296031952,0.7656666666666667,0.7606418529467016,0.7754475799753308,0.6512098357081413
Pbr019940.1,0.4059583112597466,0.187,0.43649485220647916,0.3008832043007169,0.2876824961975217
Pbr033636.1,0.4212977170944214,0.5593333333333332,0.5010466399565215,0.5707032936494083,0.41193814426660535
Pbr002917.2,0.514096376299858,0.4541666666666668,0.5515672741814074,0.5972440566240337,0.46677881181240083
Pbr009662.1,0.7745285212993622,0.6968333333333334,0.7124223118866844,0.7668846637955171,0.7430219411849975
Pbr026287.1,0.9005059331655503,0.7291666666666667,0.7176007218209414,0.6676386837359596,0.6602853685617447
Pbr029791.1,0.5602003201842308,0.38950000000000007,0.44261922214136684,0.42024324642217425,0.43681738823652266
Pbr033292.1,0.3103676438331604,0.13833333333333336,0.3984855649560311,0.35072584326528633,0.24401374012231827
Pbr036660.1,0.47954190969467164,0.41766666666666674,0.534674600591658,0.44016629617670766,0.4688755847513676
Pbr018103.1,0.39519884884357454,0.6425000000000001,0.4671052432451767,0.45274729497588434,0.6061481818556785
Pbr001715.1,0.39257197082042694,0.5885,0.4423418284339332,0.3937284267238294,0.6193049535155296
Pbr030614.1,0.28689258843660354,0.3666666666666667,0.3552320939896492,0.30003740511977395,0.32540868697687986
Pbr012164.1,0.3130862459540367,0.1251666666666667,0.38390771994318806,0.24167873505152837,0.26471617426723243
Pbr007096.1,0.5132758632302284,0.6573333333333332,0.548499387487543,0.7405006788952695,0.7331606298685074
Pbr013255.1,0.7876221626996994,0.787,0.7160928681824493,0.7709680459516682,0.6608813285827637
Pbr031916.2,0.6847534090280533,0.5703333333333334,0.6530610264605967,0.7047699938172711,0.5847353562712669
Pbr018454.1,0.4365235581994057,0.5576666666666668,0.5118436762027941,0.47974050800131174,0.4817686066031456
Pbr001186.1,0.23753377944231033,0.11750000000000002,0.33983780285585274,0.20486170289617606,0.2683318657800555
Pbr018320.1,0.29056169241666796,0.1951666666666667,0.36696345288492926,0.21617942420765696,0.3244713205844164
Pbr042502.1,0.8212561428546905,0.7366666666666666,0.7288410977690858,0.7900759146159356,0.7506340444087982
Pbr036630.1,0.18912751078605652,0.2226666666666667,0.2506034658938639,0.21853934859331364,0.2953114871867001
Pbr030313.1,0.5119842052459717,0.5968333333333333,0.5588849720053162,0.5926287376722982,0.48086546212434766
Pbr015654.2,0.3244855895638466,0.5278333333333334,0.36753213359231696,0.2917399141669844,0.49335900470614436
Pbr014069.1,0.3281882628798485,0.23699999999999996,0.4028747248892192,0.3093556129705909,0.3432702124118805
Pbr037329.1,0.34800746440887453,0.18683333333333335,0.3923618746532259,0.31636196131533223,0.28287612833082676
Pbr033496.1,0.25953209698200225,0.3195,0.3455200052792945,0.3173195602791499,0.33498583920300007
Pbr006560.1,0.704592227935791,0.6556666666666666,0.7012843557473541,0.7986139786151568,0.4976741075515747
Pbr016502.1,0.6838071674108506,0.6026666666666667,0.6789288847228685,0.7523341656415495,0.5538753151893616
Pbr015571.1,0.3119228079915047,0.2471666666666667,0.37533454752806145,0.31571525611387286,0.3648417850024998
Pbr040252.1,0.667938408255577,0.6871666666666666,0.6256660710549091,0.61494015148869,0.6362633064389229
Pbr008856.1,0.2849623322486877,0.24350000000000005,0.36987985481447755,0.3047525412831119,0.2891984226182103
Pbr035635.1,0.5544694617390633,0.2616666666666667,0.5176547461102681,0.4387537399867762,0.29298120103776454
Pbr036658.2,0.6231980234384537,0.7221666666666666,0.6467631248533124,0.7196341572014493,0.7517101287841796
Pbr021768.2,0.5880362197756768,0.7460000000000002,0.5713247102385483,0.6914449403464762,0.7632807552814483
Pbr042642.1,0.7946987688541413,0.7140000000000001,0.7607557591022444,0.8255023807380836,0.7649940490722656
Pbr032653.1,0.3997883886098862,0.6063333333333334,0.4683473293730773,0.4214978904857207,0.5426338389515877
Pbr015467.2,0.0782644951544171,0.5525000000000001,0.05565389194128874,0.6475511220999743,0.5449985653162003
Pbr005495.1,0.0931403785943985,0.2835,0.10540585420719902,0.6396094843174966,0.32413021167740225
Pbr033970.1,0.8424483925104141,0.7254999999999999,0.7897796178112038,0.79084590154007,0.7374271899461746
Pbr004278.1,0.4106401801109314,0.6421666666666666,0.4878906080894464,0.4876300155913043,0.5610772326588631
Pbr019180.1,0.40366462618112564,0.3301666666666668,0.4024843271030978,0.3035981597223361,0.41958195231854917
Pbr008588.1,0.7648995578289032,0.7691666666666668,0.7175248164055269,0.7452353761959023,0.7568145841360092
Pbr031749.1,0.7116894245147705,0.6781666666666666,0.6504926396676806,0.6894537733625372,0.7421272590756416
Pbr022298.1,0.7914176017045975,0.656,0.715015118556185,0.8062580238324542,0.5456407472491265
Pbr017521.1,0.7655660331249237,0.6378333333333333,0.7379499435378707,0.7548795387971869,0.7179196387529373
Pbr001548.1,0.6362173423171044,0.7196666666666667,0.6704068127007092,0.7391615681323382,0.6381687089800835
Pbr032943.1,0.8712947905063629,0.7318333333333334,0.8160584913233849,0.7912589979186386,0.7501804083585739
Pbr027514.1,0.2406483545899391,0.4023333333333333,0.3176187031212266,0.2562411337952848,0.301793750282377
Pbr009369.1,0.6848459988832474,0.6876666666666666,0.6566013822858308,0.7507143737959898,0.6593935251235962
Pbr037530.1,0.8099688082933426,0.4645,0.6365657188665933,0.6328188741811923,0.5189165249466896
Pbr007109.1,0.12038817405700683,0.26833333333333326,0.16094301605478015,0.6370155701347942,0.29150544605217876
Pbr024250.1,0.40496659725904466,0.4095,0.45147820368955366,0.4334090327124426,0.30707673318684103
Pbr010304.2,0.6404302880167961,0.6189999999999999,0.5646978613922433,0.5568601477247525,0.634002223610878
Pbr025084.1,0.2315864533185959,0.21416666666666667,0.33941507747614574,0.32406679576376135,0.2463148371782154
Pbr013459.1,0.25721321552991866,0.14316666666666672,0.3449670512137546,0.2519508140007737,0.24948732727207243
Pbr015998.3,0.35052688866853715,0.4883333333333334,0.43850672523300843,0.3689898810961036,0.4938350297510624
Pbr019160.1,0.28629138618707656,0.22566666666666674,0.38019594639147847,0.3065458441981006,0.349945761077106
Pbr009967.1,0.8230464041233063,0.7193333333333334,0.767612809204227,0.8112540789612396,0.7269711822271347
Pbr038326.1,0.4172056198120117,0.3441666666666666,0.5002602666212066,0.4293503505584647,0.3837011709809303
Pbr042316.1,0.7706667274236679,0.6505,0.7388759925505725,0.7461144119516723,0.744077879190445
Pbr034268.1,0.29498585909605024,0.11816666666666671,0.38407315354446253,0.2810673295172993,0.24510309812612832
Pbr029660.1,0.918206849694252,0.4665,0.7092039254066793,0.6610735221205485,0.4926676593720913
Pbr030040.1,0.554631981253624,0.5778333333333333,0.5569028763743045,0.5430325721070163,0.4566244620829821
Pbr007240.1,0.04872600799376574,0.16066666666666668,0.021995752799724662,0.6359682130630635,0.26293213572353125
Pbr005286.1,0.6753157764673233,0.6701666666666666,0.6787246506688771,0.7536029853384993,0.751097995042801
Pbr038022.1,0.23376305103302003,0.6875,0.3091170289822188,0.6766028885765479,0.6897736102342605
Pbr039193.1,0.5377047076821327,0.4538333333333333,0.5179816705185213,0.46860937841155953,0.37448193952441217
Pbr000740.1,0.4722540766000748,0.19133333333333336,0.5301669170350665,0.5630962875399221,0.25674766581505537
Pbr041090.1,0.5510335355997086,0.7016666666666668,0.549736238912688,0.6918720444927763,0.619462339580059
Pbr033724.1,0.30554446429014204,0.2991666666666667,0.3743109042599346,0.3194828248874574,0.305264666583389
Pbr017573.1,0.6151438489556312,0.6123333333333333,0.6368550421963807,0.6798333578915138,0.477595691382885
Pbr040042.1,0.7719587057828903,0.718,0.7152236921515869,0.7882603275945129,0.7314071267843246
Pbr011594.1,0.580798652768135,0.4665000000000001,0.630097247068155,0.6753221808213714,0.357886216789484
Pbr000552.2,0.4191015034914017,0.5806666666666668,0.46444490078706246,0.45921825430166197,0.6097758129239083
Pbr027401.1,0.34472343921661375,0.3111666666666667,0.4430232772258395,0.35089555128899563,0.3775192919187248
Pbr024777.1,0.20590174645185472,0.36700000000000005,0.30324367558920906,0.6310086088458186,0.3434097744524479
Pbr039966.2,0.46697060763835907,0.6435000000000002,0.5221202200972876,0.587708772125171,0.5685675755143166
Pbr009089.1,0.7548080414533616,0.7576666666666665,0.6430059093172871,0.666806099104205,0.7448163390159607
Pbr018267.1,0.3049173578619957,0.31549999999999995,0.4051083786809488,0.32069858057878114,0.3398216816596687
Pbr030400.1,0.3251780077815056,0.5268333333333334,0.42153376005156107,0.3990027137661126,0.5588993765413761
Pbr022746.1,0.3461433693766594,0.5765000000000001,0.39220208174881893,0.3359566792555536,0.543843126296997
Pbr023060.1,0.796530294418335,0.7963333333333336,0.7690848513274717,0.810335505110521,0.7739907622337341
Pbr022126.1,0.5728900358080864,0.6336666666666666,0.6070000298915229,0.7403681165095419,0.5755129858851433
Pbr010315.1,0.6386251464486122,0.6493333333333333,0.6262402619920617,0.6541666148583969,0.5503605246543884
Pbr022736.1,0.7500629723072052,0.7081666666666667,0.694751074702255,0.7669349185590415,0.5947642952203751
Pbr042055.1,0.7877273976802825,0.658,0.6985712856770434,0.7301224222401628,0.6797259852290154
Pbr011578.1,0.25519126653671265,0.29566666666666663,0.31997496319740054,0.23187946861229639,0.2653991254512221
Pbr014303.1,0.7000934481620789,0.7728333333333335,0.6984999075850844,0.7241962824508748,0.747816550731659
Pbr031789.1,0.20191119909286498,0.22949999999999998,0.27603958920856264,0.25673265723873995,0.31161067392677066
Pbr033318.1,0.2792421907186508,0.37250000000000005,0.3581889363994736,0.2555034473316555,0.30352748092263937
Pbr039553.1,0.32662308514118193,0.21416666666666667,0.3999382792372326,0.3561255049265681,0.2921287019737065
Pbr017581.1,0.496024988591671,0.5961666666666667,0.5365593668512,0.6675033407605948,0.5706538528203964
Pbr018864.1,0.6279551386833191,0.6604999999999998,0.6361240172117528,0.7017120089055152,0.6949342638254166
Pbr011409.1,0.6036274060606956,0.6386666666666667,0.5817581166953816,0.6170431301738892,0.6113956734538079
Pbr018997.1,0.33191437274217606,0.3716666666666667,0.42563675853477506,0.36180516896398685,0.41004540864378214
Pbr033068.1,0.5140401467680931,0.51,0.5006382513923413,0.46836073174001075,0.5366766724735499
Pbr018781.2,0.4839711219072342,0.5465,0.5099874007683531,0.48308544843653517,0.4322319872677326
Pbr016560.1,0.7211110889911652,0.6255,0.7022191292391755,0.7731548135156484,0.4858578875660896
Pbr030281.1,0.8320122241973877,0.7511666666666668,0.7711844550344492,0.7901953975059597,0.7591813653707504
Pbr040900.1,0.8260996878147125,0.6583333333333332,0.6925974227165308,0.6842036134871741,0.6987383976578713
Pbr004900.1,0.6905976891517639,0.6221666666666665,0.6009877587827945,0.572249153318723,0.6679255172610283
Pbr028728.1,0.7510302752256394,0.6486666666666667,0.6890776166461239,0.7887608846496029,0.4979672506451607
Pbr040682.1,0.3647712618112564,0.5855,0.45564527265744204,0.44308476165383304,0.5464371293783188
Pbr005675.1,0.7628725081682205,0.6124999999999999,0.6853129394866075,0.7340485434469174,0.6150566682219505
Pbr016551.1,0.5316670954227447,0.4213333333333334,0.5209581981632242,0.5512096345016133,0.46181346401572226
Pbr028300.1,0.7443495661020278,0.7621666666666667,0.7190098031551211,0.8163392566060554,0.7600855261087418
Pbr008876.1,0.48456619679927826,0.32266666666666666,0.5252252827355328,0.5350988937190215,0.31882801204919814
Pbr035060.1,0.5147872060537338,0.6148333333333333,0.5233674779691886,0.572770927031911,0.5166926756501198
Pbr021514.1,0.2789071649312973,0.44333333333333336,0.33783983934348316,0.301715693842055,0.4560348570346832
Pbr015384.1,0.38632689565420153,0.2668333333333333,0.4279516149997897,0.4163413027428409,0.2830230636522174
Pbr020105.1,0.30333062559366225,0.19700000000000006,0.3893328916443777,0.3452173300213665,0.2958842212334275
Pbr011991.1,0.6555007636547089,0.7736666666666665,0.657005688810748,0.7368018634597879,0.6565351687371731
Pbr022283.1,0.5538415789604187,0.6016666666666666,0.5513823906381892,0.5992924607604951,0.46217051446437835
Pbr042846.1,0.7147880822420121,0.7394999999999998,0.6639167561103416,0.7063637394022756,0.7340088844299316
Pbr028597.3,0.3945606961846352,0.48133333333333334,0.4488210578476253,0.46867128652835904,0.4426551669836044
Pbr025856.1,0.8398289859294892,0.6856666666666666,0.7943384391802747,0.8110834056760396,0.5144695177674293
Pbr006775.1,0.4703706368803978,0.48566666666666675,0.5474663220740297,0.5884542028897549,0.48891417905688284
Pbr032236.1,0.6626331597566605,0.6518333333333335,0.6547725692880869,0.6732683402050025,0.5580614492297172
Pbr038501.1,0.2821509227156639,0.15333333333333338,0.35415254989764955,0.21358932449877974,0.25644772744271904
Pbr008817.1,0.6392230182886124,0.579,0.5812110246806312,0.5971396440536537,0.4999885089695454
Pbr022689.1,0.40162705779075625,0.281,0.45956490635247704,0.3930534080109742,0.3658592775464058
Pbr016611.1,0.4877651438117027,0.5445,0.5000035454045457,0.4629935237401469,0.5868675097823143
Pbr039108.1,0.6585487276315689,0.7016666666666665,0.6455202919625505,0.6789701403653761,0.654912891983986
Pbr033177.1,0.17609438598155974,0.28416666666666673,0.2396930386494097,0.1571975502999292,0.2867201793007553
Pbr009567.2,0.2796429693698883,0.5389999999999999,0.3712428479833257,0.4500628427621951,0.4850657731294632
Pbr033111.2,0.27103686779737474,0.16416666666666666,0.3476916502149355,0.27463864330657545,0.26103264624252914
Pbr027958.1,0.39125587195158007,0.5261666666666666,0.48539204444693257,0.5365552813743013,0.5280903249979019
Pbr006716.1,0.1568439334630966,0.1531666666666667,0.20138189804557705,0.4137049630931958,0.2993028473109007
Pbr040753.1,0.603965163230896,0.5635,0.6235198165629179,0.6285589600208205,0.46860406473279
Pbr038238.1,0.867283183336258,0.7630000000000001,0.8213684839960497,0.8172963267122573,0.7103921547532082
Pbr042857.1,0.3564965695142746,0.1843333333333334,0.4394232446450874,0.34391541750094634,0.2818658486008644
Pbr013070.1,0.2476704388856888,0.23516666666666675,0.32411193508395997,0.24998883589019788,0.3722238648682833
Pbr010218.1,0.6696191370487213,0.6451666666666667,0.635313442268403,0.7636168546318864,0.6239835008978843
Pbr011585.2,0.4439306616783142,0.2883333333333334,0.4207779273084407,0.33707799417417095,0.37308327592909335
Pbr000869.1,0.4726832896471024,0.5589999999999999,0.5468710467226652,0.4829344991259645,0.5740316465497017
Pbr002881.1,0.5718768030405045,0.641,0.6148419048985065,0.684277384876691,0.6040594145655632
Pbr034267.1,0.36628680378198625,0.16266666666666668,0.4315239374985471,0.6919662178032181,0.27223269594833255
Pbr002487.1,0.8090290606021882,0.7701666666666667,0.7601424605042002,0.8160229114019243,0.6589127495884896
Pbr011483.1,0.2736561343073845,0.18216666666666664,0.3625420107230045,0.33236798193461414,0.26091348472982645
Pbr003868.1,0.20914377719163896,0.5148333333333335,0.31849431181287813,0.4887368991682043,0.568661680817604
Pbr034663.1,0.3873589918017387,0.525,0.42807174150460325,0.36551759550414126,0.42089588530361655
Pbr017245.1,0.44685118943452834,0.5691666666666666,0.5215584716853028,0.6713700961412694,0.5706255897879601
Pbr037137.1,0.6248363792896271,0.6843333333333332,0.5788075694417438,0.7667750259615292,0.7236129194498062
Pbr008540.1,0.49939351379871366,0.5353333333333334,0.5147413414764747,0.5307674314413615,0.44705721363425255
Pbr020019.1,0.3944885924458504,0.593,0.3971878060942732,0.3353728820851699,0.7146258920431137
Pbr037349.1,0.7257172405719757,0.6096666666666665,0.6643873931823839,0.7206890540812293,0.7294441759586334
Pbr025487.1,0.3826178163290024,0.5915000000000001,0.4251389230443602,0.4059054882706829,0.5320181727409363
Pbr004782.1,0.37563240230083467,0.48716666666666664,0.43664329248907796,0.36957722821625344,0.490043587423861
Pbr038822.1,0.641728387773037,0.7518333333333335,0.6063897127864479,0.7032644913006157,0.7150213524699212
Pbr006813.1,0.6202716916799546,0.6698333333333333,0.5685439919170396,0.5774145342035604,0.5825494527816772
Pbr012273.1,0.4931744962930679,0.5896666666666666,0.5173791672811405,0.5847278400520685,0.4928359568119049
Pbr018565.1,0.566778838634491,0.5770000000000001,0.6190851667406707,0.6715694909987643,0.464222663640976
Pbr042874.1,0.7102418541908264,0.631,0.7337134342540349,0.8230710549242716,0.5789612606167793
Pbr029864.1,0.2992870479822159,0.29433333333333334,0.38429160364348763,0.32811687408123386,0.347261406481266
Pbr032758.1,0.1992189422249794,0.588,0.30035238374914375,0.45053980043039576,0.5684142328798771
Pbr015037.4,0.6224537014961242,0.5513333333333333,0.6009801651942948,0.6420321193111,0.4934118315577507
Pbr016349.1,0.6050464823842049,0.41833333333333333,0.6077466805269245,0.6489845103392755,0.3561826548539102
Pbr041823.1,0.31365109980106354,0.2835000000000001,0.3996764543052517,0.3063464890375219,0.33028014935553074
Pbr035003.1,0.5187790289521217,0.4533333333333333,0.5598983069307419,0.5972369850500562,0.38140430189669133
Pbr000672.1,0.2896521374583244,0.20000000000000004,0.33928015890471414,0.28425673535878493,0.2618439798709005
Pbr037582.1,0.33956814408302305,0.4331666666666667,0.40363655381538643,0.3651355183338513,0.5070606365799903
Pbr023848.1,0.5327973380684853,0.5778333333333334,0.5154195396961957,0.46943523819765487,0.45570356361567976
Pbr036762.1,0.5028328493237495,0.3725,0.5748639428197384,0.6181887347090373,0.42068715430796144
Pbr016213.1,0.2526863917708397,0.18566666666666667,0.2687657314117414,0.5267154012037307,0.24705656429287046
Pbr008250.1,0.4870015114545822,0.304,0.5079302368003376,0.4459307335133693,0.3627778645604849
Pbr014083.2,0.6475098356604576,0.5990000000000001,0.6678372542904841,0.7246533982128804,0.5586933985352516
Pbr009793.1,0.3848976522684097,0.49283333333333335,0.42898846380787603,0.36658077499113195,0.4776891957968473
Pbr008086.1,0.2826948657631874,0.5416666666666666,0.3484955799240545,0.30179806395564845,0.5285692185163497
Pbr028584.1,0.33147121369838717,0.4960000000000001,0.42319467716623976,0.34604710069294015,0.45905333794653413
Pbr015515.1,0.3844115063548088,0.3561666666666667,0.45126923432778165,0.37986770857357194,0.3526767946779728
Pbr024710.1,0.4557002052664757,0.5631666666666667,0.46384288308490396,0.4885779485373945,0.5184181071817875
Pbr024841.1,0.3711469233036041,0.20283333333333337,0.43389704263488965,0.34644694785534635,0.3059066792950034
Pbr031268.1,0.24472428113222122,0.20133333333333336,0.3146304942528147,0.5403974126863657,0.24791749173309655
Pbr042676.1,0.4751009464263916,0.5831666666666667,0.48223609539795775,0.4716776726340063,0.5909767180681229
Pbr028598.1,0.604055079817772,0.5513333333333332,0.613782430623676,0.6387541724566973,0.4645440911874175
Pbr041335.2,0.33778722733259203,0.22100000000000009,0.42535425565798396,0.3472818626366695,0.2725706022232771
Pbr040011.1,0.4067879855632782,0.19683333333333336,0.43813669001245137,0.40216710391194105,0.297045202087611
Pbr014839.1,0.7681675821542739,0.7346666666666667,0.7163535004135604,0.7587449238804522,0.7635436505079269
Pbr006448.1,0.4757466360926628,0.6183333333333334,0.5107058371708038,0.574744553613715,0.7387144386768341
Pbr034574.1,0.1908005326986313,0.3888333333333334,0.2805111004047544,0.3581000953676604,0.4098525925539434
Pbr029388.2,0.2055809885263443,0.4953333333333333,0.32969882575337495,0.23230574385265013,0.5068722896277904
Pbr042113.1,0.606173212826252,0.681,0.6435673553602695,0.7054620460537613,0.7242190927267075
Pbr040698.1,0.5507748931646347,0.5945,0.6042217589649808,0.6702452002510125,0.5685810253024102
Pbr026774.1,0.18147308379411697,0.15766666666666668,0.2765885173188946,0.30784258801875525,0.3076011497527361
Pbr026865.1,0.4893359988927841,0.33883333333333326,0.5303900944296195,0.5290066294229134,0.33888375461101533
Pbr032081.1,0.7262007603893088,0.3726666666666667,0.8785020324470467,0.704408067289992,0.36605400741100313
Pbr022899.1,0.3069077655673027,0.37066666666666676,0.413536252226432,0.3865604739258014,0.2687866529915482
Pbr006768.1,0.4671389475464821,0.5271666666666668,0.476065439216938,0.49716225699219674,0.5337802067399025
Pbr017700.1,0.33765555918216705,0.4081666666666666,0.4276683942004319,0.3371852987220858,0.31282371617853644
Pbr010935.1,0.7617859154939651,0.6896666666666667,0.7328077471918525,0.8094564803748711,0.755902424454689
Pbr035587.1,0.28284362852573397,0.19016666666666668,0.382090684070054,0.35432060160316164,0.27485079895704984
Pbr002083.1,0.45855219215154647,0.6511666666666668,0.49157996000220744,0.47450049010194073,0.544117520749569
Pbr036837.1,0.3512622147798538,0.44716666666666677,0.40456049807708805,0.3922199265653781,0.5735862091183662
Pbr011510.1,0.30826677978038786,0.5663333333333334,0.3942804904454901,0.3114700605238578,0.5040210565552116
Pbr022573.1,0.6501304388046265,0.7213333333333333,0.6633377736529686,0.7083239196445621,0.7530252397060394
Pbr020690.1,0.6364247649908066,0.7243333333333334,0.596295482332966,0.6925766873656631,0.7213611915707588
Pbr042646.1,0.4677884951233864,0.6253333333333333,0.5094109447407585,0.4730436431054483,0.5888461515307426
Pbr014119.1,0.4305316165089607,0.5875,0.47974740062960286,0.48891481271752096,0.5263285413384438
Pbr014546.2,0.2488659699799615,0.5703333333333334,0.029286400265720807,0.6599328270319467,0.535707039386034
Pbr014280.1,0.2523667514324188,0.2928333333333334,0.3469450810998195,0.2610468962164771,0.27779591525904834
Pbr026040.1,0.775217404961586,0.6361666666666667,0.7385089939378612,0.7535014337292382,0.7234678328037262
Pbr035834.1,0.4993588000535965,0.5461666666666667,0.5381185026393934,0.50938363947771,0.4706609405577183
Pbr007698.1,0.6150261253118515,0.6115,0.6510618668439822,0.7310627735138782,0.4983884163200855
Pbr029863.1,0.5578222528100014,0.4878333333333334,0.49098364700909647,0.5995531402942323,0.5296464294195176
Pbr016403.1,0.5964432507753372,0.5745000000000001,0.6217749629759097,0.6830723438673266,0.47392111346125604
Pbr004438.1,0.3078020542860031,0.38550000000000006,0.3838367985841594,0.3215406166676734,0.3982541408389807
Pbr040554.2,0.37092595249414445,0.2026666666666667,0.40100134804110726,0.3506976934524499,0.29542550779879095
Pbr022272.3,0.6016425132751465,0.6433333333333333,0.6140930239876291,0.6669877549711953,0.5640749543905258
Pbr033049.1,0.3898468554019928,0.23233333333333336,0.4321980364134722,0.3444545266547309,0.2881227640900761
Pbr011561.1,0.3733621507883072,0.15366666666666667,0.42925715561364963,0.3165264160047378,0.28522002780809996
Pbr025543.2,0.2957058846950531,0.4488333333333333,0.35089748397726894,0.434324845317303,0.3218116533011198
Pbr002497.1,0.5395779654383659,0.31933333333333336,0.5203978461187853,0.5579189378283651,0.2862575236707926
Pbr037837.1,0.11589175164699554,0.11666666666666667,0.19181020800562515,0.3900053516155566,0.26906663917470725
Pbr027769.1,0.3389056518673897,0.6548333333333333,0.3817781956927623,0.42025924505936185,0.6941250681877136
Pbr000817.1,0.2142853170633316,0.26399999999999996,0.2960199058116278,0.22904943651855877,0.3939834926277399
Pbr020258.1,0.5294469773769379,0.632,0.594407924627477,0.6580616616924863,0.6745067209005355
Pbr013802.1,0.851038858294487,0.7146666666666668,0.7904297640067468,0.7822849796503373,0.7479695290327072
Pbr030788.1,0.6506863370537758,0.5856666666666666,0.6710949802558401,0.7357437542114796,0.5291522450745105
Pbr000802.1,0.1692283794283867,0.22449999999999998,0.20466848854642733,0.49832737125685533,0.2589929827488959
Pbr022336.1,0.6088586151599884,0.31533333333333335,0.6353637569951328,0.724165447765634,0.3585768394172192
Pbr000682.1,0.5840267524123192,0.6626666666666666,0.5252326346235145,0.7273550239668083,0.7293129086494445
Pbr037084.1,0.6450354635715485,0.6905,0.648938572174551,0.6926268742471076,0.6347165241837501
Pbr033122.1,0.8597262501716614,0.7209999999999999,0.8137430346204004,0.8098970147692246,0.7692244082689286
Pbr027521.1,0.4731807202100754,0.5694999999999999,0.541747249231323,0.6091738801056998,0.5283196538686752
Pbr007200.1,0.43946346193552016,0.4,0.48167671609636925,0.5192660041435093,0.33010557387024164
Pbr040259.1,0.2750401243567467,0.2481666666666667,0.33521698403284694,0.28270522638024803,0.3180755143985152
Pbr012259.1,0.24329008609056474,0.19133333333333336,0.336907212329392,0.24385357049521303,0.26712880064733324
Pbr008629.1,0.6138230577111244,0.7175,0.647812138387059,0.7077713364922905,0.7103095754981041
Pbr014595.1,0.4024177983403206,0.5838333333333334,0.408020621459556,0.3345124960568734,0.5399091128259897
Pbr026123.1,0.7480733245611191,0.6226666666666667,0.6624718568171343,0.7280641284397762,0.5915356412529945
Pbr040374.1,0.27570655941963196,0.6345000000000001,0.3423466203583629,0.27988941220477737,0.5877082034945488
Pbr005384.1,0.29253975600004195,0.2793333333333333,0.37574636062475764,0.33205133877606274,0.3873273268342018
Pbr037427.1,0.42107151448726654,0.5166666666666667,0.4413240865569552,0.4211202344851338,0.5625035494565964
Pbr033694.1,0.4401613846421242,0.26600000000000007,0.5121222908262519,0.5247516577345693,0.33668399751186373
Pbr000282.1,0.39097940027713773,0.1935,0.4614190147444056,0.3419334172234184,0.2612097004428506
Pbr024729.1,0.3249782308936119,0.42366666666666675,0.3994854121394689,0.35321914228897966,0.3237337876111269
Pbr000229.1,0.44647021740674975,0.2436666666666667,0.41128725184048537,0.3095605343943706,0.34251303523778914
Pbr030426.2,0.4636897325515747,0.6904999999999999,0.5057054584820531,0.4776304910462136,0.5593045115470886
Pbr010060.3,0.30800953656435015,0.236,0.39799834859592165,0.3350317735482661,0.27654701634310186
Pbr007854.1,0.32883533239364626,0.4875,0.3771033985982617,0.33895842698402767,0.34306402802467345
Pbr015759.1,0.6260797709226609,0.6791666666666666,0.6243089481757684,0.6416478378156862,0.7595210313796997
Pbr031197.1,0.10547671496215116,0.5968333333333332,0.11038496001726568,0.653055125733,0.5066425368189812
Pbr010339.1,0.3686933949589729,0.27,0.4355396191935931,0.3146482745657324,0.34597790986299515
Pbr032285.1,0.83286811709404,0.7751666666666668,0.7549198074586534,0.8002004309096638,0.7185343861579895
Pbr026341.1,0.8453317016363144,0.7004999999999999,0.6635703581353652,0.6410833252038951,0.6820140808820725
Pbr032965.1,0.7593940496444702,0.7738333333333335,0.6625827546244056,0.5805834421574645,0.7174806892871857
